end,label,match_type,sample_id,score,source,start,text
217,EMPLOYEE_ID,exact,exp_0766,0.99,rule,211,E-4765
249,EMAIL,exact,exp_0766,0.99,rule,225,john.miller@corp.example
272,PHONE_NUMBER,exact,exp_0766,0.99,rule,257,+1-617-555-0142
20,PERSON,exact,exp_0767,0.64,gliner_heuristic,9,Daniel Chen
68,DATE,exact,exp_0767,0.99,rule,58,2026-04-20
88,EMPLOYEE_ID,exact,exp_0767,0.99,rule,82,E-4766
109,VENDOR,exact,exp_0767,0.56,gliner_heuristic,97,Harbor Grill
125,AMOUNT,exact,exp_0767,0.99,rule,118,$362.15
155,CARD_LAST4,exact,exp_0767,0.99,rule,151,5566
221,PROJECT_CODE,exact,exp_0767,0.99,rule,210,PC-NOVA-117
241,COST_CENTER,exact,exp_0767,0.99,rule,235,CC-275
264,INVOICE_ID,exact,exp_0767,0.99,rule,251,INV-2026-0806
309,EMAIL,exact,exp_0767,0.99,rule,285,daniel.chen@corp.example
328,PHONE_NUMBER,exact,exp_0767,0.99,rule,313,+1-408-555-0163
406,VENDOR,false_positive,exp_0767,0.56,gliner_heuristic,392,and invoice ID
21,PERSON,exact,exp_0768,0.64,gliner_heuristic,9,Sarah Brooks
60,AMOUNT,exact,exp_0768,0.99,rule,54,$28.55
74,DATE,exact,exp_0768,0.99,rule,64,2026-04-17
95,VENDOR,exact,exp_0768,0.56,gliner_heuristic,80,Metro Black Car
115,EMPLOYEE_ID,exact,exp_0768,0.99,rule,109,E-4767
138,INVOICE_ID,exact,exp_0768,0.99,rule,125,INV-2026-0807
156,CARD_LAST4,exact,exp_0768,0.99,rule,152,5567
189,EMAIL,exact,exp_0768,0.99,rule,164,sarah.brooks@corp.example
212,PHONE_NUMBER,exact,exp_0768,0.99,rule,197,+1-718-555-0152
19,PERSON,exact,exp_0769,0.64,gliner_heuristic,9,Priya Shah
67,DATE,exact,exp_0769,0.99,rule,57,2026-04-10
87,EMPLOYEE_ID,exact,exp_0769,0.99,rule,81,E-4768
108,VENDOR,exact,exp_0769,0.56,gliner_heuristic,96,Slate & Fork
124,AMOUNT,exact,exp_0769,0.99,rule,117,$450.00
154,CARD_LAST4,exact,exp_0769,0.99,rule,150,5568
225,PROJECT_CODE,exact,exp_0769,0.99,rule,211,PC-POLARIS-336
245,COST_CENTER,exact,exp_0769,0.99,rule,239,CC-612
268,INVOICE_ID,exact,exp_0769,0.99,rule,255,INV-2026-0808
312,EMAIL,exact,exp_0769,0.99,rule,289,priya.shah@corp.example
331,PHONE_NUMBER,exact,exp_0769,0.99,rule,316,+1-312-555-0191
19,PERSON,exact,exp_0770,0.64,gliner_heuristic,9,Noah Patel
49,VENDOR,exact,exp_0770,0.56,gliner_heuristic,33,Motel 6 Downtown
63,DATE,exact,exp_0770,0.99,rule,53,2026-04-14
112,AMOUNT,exact,exp_0770,0.99,rule,105,$640.00
132,EMPLOYEE_ID,exact,exp_0770,0.99,rule,126,E-4769
155,INVOICE_ID,exact,exp_0770,0.99,rule,142,INV-2026-0809
177,PROJECT_CODE,exact,exp_0770,0.99,rule,165,PC-ALPHA-204
197,COST_CENTER,exact,exp_0770,0.99,rule,191,CC-410
215,CARD_LAST4,exact,exp_0770,0.99,rule,211,5569
248,EMAIL,exact,exp_0770,0.99,rule,225,noah.patel@corp.example
267,PHONE_NUMBER,exact,exp_0770,0.99,rule,252,+1-202-555-0118
19,PERSON,exact,exp_0771,0.64,gliner_heuristic,9,Priya Shah
48,DATE,exact,exp_0771,0.99,rule,38,2026-04-02
65,VENDOR,exact,exp_0771,0.56,gliner_heuristic,58,JetBlue
88,AMOUNT,exact,exp_0771,0.99,rule,79,"$1,150.35"
108,EMPLOYEE_ID,exact,exp_0771,0.99,rule,102,E-4770
131,INVOICE_ID,exact,exp_0771,0.99,rule,118,INV-2026-0810
152,PROJECT_CODE,exact,exp_0771,0.99,rule,141,PC-NOVA-117
172,COST_CENTER,exact,exp_0771,0.99,rule,166,CC-410
203,EMAIL,exact,exp_0771,0.99,rule,180,priya.shah@corp.example
226,PHONE_NUMBER,exact,exp_0771,0.99,rule,211,+1-312-555-0191
21,PERSON,exact,exp_0772,0.64,gliner_heuristic,9,Ava Thompson
60,AMOUNT,exact,exp_0772,0.99,rule,54,$28.55
74,DATE,exact,exp_0772,0.99,rule,64,2026-04-05
95,VENDOR,exact,exp_0772,0.56,gliner_heuristic,80,Metro Black Car
115,EMPLOYEE_ID,exact,exp_0772,0.99,rule,109,E-4771
138,INVOICE_ID,exact,exp_0772,0.99,rule,125,INV-2026-0811
156,CARD_LAST4,exact,exp_0772,0.99,rule,152,5571
189,EMAIL,exact,exp_0772,0.99,rule,164,ava.thompson@corp.example
212,PHONE_NUMBER,exact,exp_0772,0.99,rule,197,+1-646-555-0131
20,PERSON,exact,exp_0773,0.64,gliner_heuristic,9,Daniel Chen
72,AMOUNT,exact,exp_0773,0.99,rule,65,$420.00
84,AMOUNT,exact,exp_0773,0.99,rule,78,$21.00
96,AMOUNT,exact,exp_0773,0.99,rule,90,$31.15
110,DATE,exact,exp_0773,0.99,rule,100,2026-04-07
156,INVOICE_ID,exact,exp_0773,0.99,rule,143,INV-2026-0812
178,PROJECT_CODE,exact,exp_0773,0.99,rule,166,PC-ORBIT-518
198,COST_CENTER,exact,exp_0773,0.99,rule,192,CC-730
218,EMPLOYEE_ID,exact,exp_0773,0.99,rule,212,E-4772
250,EMAIL,exact,exp_0773,0.99,rule,226,daniel.chen@corp.example
273,PHONE_NUMBER,exact,exp_0773,0.99,rule,258,+1-408-555-0163
133,VENDOR,false_positive,exp_0773,0.56,gliner_heuristic,114,vendor Harbor Grill
21,PERSON,exact,exp_0774,0.64,gliner_heuristic,9,Elena Garcia
88,VENDOR,exact,exp_0774,0.56,gliner_heuristic,79,Atlassian
105,DATE,exact,exp_0774,0.99,rule,95,2026-04-13
134,AMOUNT,exact,exp_0774,0.99,rule,127,$980.00
157,INVOICE_ID,exact,exp_0774,0.99,rule,144,INV-2026-0813
178,PROJECT_CODE,exact,exp_0774,0.99,rule,167,PC-NOVA-117
198,COST_CENTER,exact,exp_0774,0.99,rule,192,CC-612
218,EMPLOYEE_ID,exact,exp_0774,0.99,rule,212,E-4773
251,EMAIL,exact,exp_0774,0.99,rule,226,elena.garcia@corp.example
274,PHONE_NUMBER,exact,exp_0774,0.99,rule,259,+1-206-555-0174
20,PERSON,exact,exp_0775,0.64,gliner_heuristic,9,Marcus Reed
68,DATE,exact,exp_0775,0.99,rule,58,2026-04-16
88,EMPLOYEE_ID,exact,exp_0775,0.99,rule,82,E-4774
116,VENDOR,exact,exp_0775,0.56,gliner_heuristic,97,North Point Kitchen
132,AMOUNT,exact,exp_0775,0.99,rule,125,$362.15
162,CARD_LAST4,exact,exp_0775,0.99,rule,158,5574
229,PROJECT_CODE,exact,exp_0775,0.99,rule,217,PC-ALPHA-204
249,COST_CENTER,exact,exp_0775,0.99,rule,243,CC-410
272,INVOICE_ID,exact,exp_0775,0.99,rule,259,INV-2026-0814
317,EMAIL,exact,exp_0775,0.99,rule,293,marcus.reed@corp.example
336,PHONE_NUMBER,exact,exp_0775,0.99,rule,321,+1-415-555-0186
414,VENDOR,false_positive,exp_0775,0.56,gliner_heuristic,400,and invoice ID
21,PERSON,exact,exp_0776,0.64,gliner_heuristic,9,Sarah Brooks
61,AMOUNT,exact,exp_0776,0.99,rule,54,$119.90
75,DATE,exact,exp_0776,0.99,rule,65,2026-04-09
105,VENDOR,exact,exp_0776,0.56,gliner_heuristic,81,Airport Taxi Cooperative
125,EMPLOYEE_ID,exact,exp_0776,0.99,rule,119,E-4775
148,INVOICE_ID,exact,exp_0776,0.99,rule,135,INV-2026-0815
166,CARD_LAST4,exact,exp_0776,0.99,rule,162,5575
199,EMAIL,exact,exp_0776,0.99,rule,174,sarah.brooks@corp.example
222,PHONE_NUMBER,exact,exp_0776,0.99,rule,207,+1-718-555-0152
21,PERSON,exact,exp_0777,0.64,gliner_heuristic,9,Ava Thompson
69,DATE,exact,exp_0777,0.99,rule,59,2026-04-18
89,EMPLOYEE_ID,exact,exp_0777,0.99,rule,83,E-4776
112,VENDOR,exact,exp_0777,0.56,gliner_heuristic,98,Oakline Bistro
128,AMOUNT,exact,exp_0777,0.99,rule,121,$430.00
158,CARD_LAST4,exact,exp_0777,0.99,rule,154,5576
226,PROJECT_CODE,exact,exp_0777,0.99,rule,215,PC-NOVA-117
246,COST_CENTER,exact,exp_0777,0.99,rule,240,CC-410
269,INVOICE_ID,exact,exp_0777,0.99,rule,256,INV-2026-0816
315,EMAIL,exact,exp_0777,0.99,rule,290,ava.thompson@corp.example
334,PHONE_NUMBER,exact,exp_0777,0.99,rule,319,+1-646-555-0131
21,PERSON,exact,exp_0778,0.64,gliner_heuristic,9,Ava Thompson
54,VENDOR,exact,exp_0778,0.56,gliner_heuristic,35,Marriott Waterfront
68,DATE,exact,exp_0778,0.99,rule,58,2026-04-04
117,AMOUNT,exact,exp_0778,0.99,rule,110,$640.00
137,EMPLOYEE_ID,exact,exp_0778,0.99,rule,131,E-4777
160,INVOICE_ID,exact,exp_0778,0.99,rule,147,INV-2026-0817
182,PROJECT_CODE,exact,exp_0778,0.99,rule,170,PC-ALPHA-204
202,COST_CENTER,exact,exp_0778,0.99,rule,196,CC-410
220,CARD_LAST4,exact,exp_0778,0.99,rule,216,5577
255,EMAIL,exact,exp_0778,0.99,rule,230,ava.thompson@corp.example
274,PHONE_NUMBER,exact,exp_0778,0.99,rule,259,+1-646-555-0131
21,PERSON,exact,exp_0779,0.64,gliner_heuristic,9,Ava Thompson
50,DATE,exact,exp_0779,0.99,rule,40,2026-04-10
75,VENDOR,exact,exp_0779,0.56,gliner_heuristic,60,Alaska Airlines
98,AMOUNT,exact,exp_0779,0.99,rule,89,"$1,150.35"
118,EMPLOYEE_ID,exact,exp_0779,0.99,rule,112,E-4778
141,INVOICE_ID,exact,exp_0779,0.99,rule,128,INV-2026-0818
162,PROJECT_CODE,exact,exp_0779,0.99,rule,151,PC-NOVA-117
182,COST_CENTER,exact,exp_0779,0.99,rule,176,CC-612
215,EMAIL,exact,exp_0779,0.99,rule,190,ava.thompson@corp.example
238,PHONE_NUMBER,exact,exp_0779,0.99,rule,223,+1-646-555-0131
19,PERSON,exact,exp_0780,0.64,gliner_heuristic,9,Noah Patel
58,AMOUNT,exact,exp_0780,0.99,rule,52,$28.55
72,DATE,exact,exp_0780,0.99,rule,62,2026-04-13
93,VENDOR,exact,exp_0780,0.56,gliner_heuristic,78,Metro Black Car
113,EMPLOYEE_ID,exact,exp_0780,0.99,rule,107,E-4779
136,INVOICE_ID,exact,exp_0780,0.99,rule,123,INV-2026-0819
154,CARD_LAST4,exact,exp_0780,0.99,rule,150,5579
185,EMAIL,exact,exp_0780,0.99,rule,162,noah.patel@corp.example
208,PHONE_NUMBER,exact,exp_0780,0.99,rule,193,+1-202-555-0118
21,PERSON,exact,exp_0781,0.64,gliner_heuristic,9,Sarah Brooks
73,AMOUNT,exact,exp_0781,0.99,rule,66,$420.00
85,AMOUNT,exact,exp_0781,0.99,rule,79,$21.00
97,AMOUNT,exact,exp_0781,0.99,rule,91,$31.15
111,DATE,exact,exp_0781,0.99,rule,101,2026-04-05
157,INVOICE_ID,exact,exp_0781,0.99,rule,144,INV-2026-0820
179,PROJECT_CODE,exact,exp_0781,0.99,rule,167,PC-ALPHA-204
199,COST_CENTER,exact,exp_0781,0.99,rule,193,CC-410
219,EMPLOYEE_ID,exact,exp_0781,0.99,rule,213,E-4780
252,EMAIL,exact,exp_0781,0.99,rule,227,sarah.brooks@corp.example
275,PHONE_NUMBER,exact,exp_0781,0.99,rule,260,+1-718-555-0152
134,VENDOR,false_positive,exp_0781,0.56,gliner_heuristic,115,vendor Harbor Grill
20,PERSON,exact,exp_0782,0.64,gliner_heuristic,9,John Miller
87,VENDOR,exact,exp_0782,0.56,gliner_heuristic,78,Atlassian
104,DATE,exact,exp_0782,0.99,rule,94,2026-04-13
135,AMOUNT,exact,exp_0782,0.99,rule,126,"$1,250.00"
158,INVOICE_ID,exact,exp_0782,0.99,rule,145,INV-2026-0821
180,PROJECT_CODE,exact,exp_0782,0.99,rule,168,PC-ALPHA-204
200,COST_CENTER,exact,exp_0782,0.99,rule,194,CC-612
220,EMPLOYEE_ID,exact,exp_0782,0.99,rule,214,E-4781
252,EMAIL,exact,exp_0782,0.99,rule,228,john.miller@corp.example
275,PHONE_NUMBER,exact,exp_0782,0.99,rule,260,+1-617-555-0142
21,PERSON,exact,exp_0783,0.64,gliner_heuristic,9,Elena Garcia
69,DATE,exact,exp_0783,0.99,rule,59,2026-04-12
89,EMPLOYEE_ID,exact,exp_0783,0.99,rule,83,E-4782
112,VENDOR,exact,exp_0783,0.56,gliner_heuristic,98,Oakline Bistro
128,AMOUNT,exact,exp_0783,0.99,rule,121,$362.15
158,CARD_LAST4,exact,exp_0783,0.99,rule,154,5582
224,PROJECT_CODE,exact,exp_0783,0.99,rule,212,PC-ALPHA-204
244,COST_CENTER,exact,exp_0783,0.99,rule,238,CC-612
267,INVOICE_ID,exact,exp_0783,0.99,rule,254,INV-2026-0822
313,EMAIL,exact,exp_0783,0.99,rule,288,elena.garcia@corp.example
332,PHONE_NUMBER,exact,exp_0783,0.99,rule,317,+1-206-555-0174
410,VENDOR,false_positive,exp_0783,0.56,gliner_heuristic,396,and invoice ID
21,PERSON,exact,exp_0784,0.64,gliner_heuristic,9,Sarah Brooks
61,AMOUNT,exact,exp_0784,0.99,rule,54,$119.90
75,DATE,exact,exp_0784,0.99,rule,65,2026-04-17
95,VENDOR,exact,exp_0784,0.56,gliner_heuristic,81,Lyft Corporate
115,EMPLOYEE_ID,exact,exp_0784,0.99,rule,109,E-4783
138,INVOICE_ID,exact,exp_0784,0.99,rule,125,INV-2026-0823
156,CARD_LAST4,exact,exp_0784,0.99,rule,152,5583
189,EMAIL,exact,exp_0784,0.99,rule,164,sarah.brooks@corp.example
212,PHONE_NUMBER,exact,exp_0784,0.99,rule,197,+1-718-555-0152
19,PERSON,exact,exp_0785,0.64,gliner_heuristic,9,Priya Shah
67,DATE,exact,exp_0785,0.99,rule,57,2026-04-14
87,EMPLOYEE_ID,exact,exp_0785,0.99,rule,81,E-4784
108,VENDOR,exact,exp_0785,0.56,gliner_heuristic,96,Slate & Fork
124,AMOUNT,exact,exp_0785,0.99,rule,117,$482.15
154,CARD_LAST4,exact,exp_0785,0.99,rule,150,5584
220,PROJECT_CODE,exact,exp_0785,0.99,rule,209,PC-NOVA-117
240,COST_CENTER,exact,exp_0785,0.99,rule,234,CC-730
263,INVOICE_ID,exact,exp_0785,0.99,rule,250,INV-2026-0824
307,EMAIL,exact,exp_0785,0.99,rule,284,priya.shah@corp.example
326,PHONE_NUMBER,exact,exp_0785,0.99,rule,311,+1-312-555-0191
20,PERSON,exact,exp_0786,0.64,gliner_heuristic,9,Daniel Chen
51,VENDOR,exact,exp_0786,0.56,gliner_heuristic,34,Hilton Garden Inn
65,DATE,exact,exp_0786,0.99,rule,55,2026-04-12
114,AMOUNT,exact,exp_0786,0.99,rule,107,$612.40
134,EMPLOYEE_ID,exact,exp_0786,0.99,rule,128,E-4785
157,INVOICE_ID,exact,exp_0786,0.99,rule,144,INV-2026-0825
179,PROJECT_CODE,exact,exp_0786,0.99,rule,167,PC-ALPHA-204
199,COST_CENTER,exact,exp_0786,0.99,rule,193,CC-275
217,CARD_LAST4,exact,exp_0786,0.99,rule,213,5585
251,EMAIL,exact,exp_0786,0.99,rule,227,daniel.chen@corp.example
270,PHONE_NUMBER,exact,exp_0786,0.99,rule,255,+1-408-555-0163
20,PERSON,exact,exp_0787,0.64,gliner_heuristic,9,John Miller
49,DATE,exact,exp_0787,0.99,rule,39,2026-04-03
66,VENDOR,exact,exp_0787,0.56,gliner_heuristic,59,JetBlue
87,AMOUNT,exact,exp_0787,0.99,rule,80,$820.00
107,EMPLOYEE_ID,exact,exp_0787,0.99,rule,101,E-4786
130,INVOICE_ID,exact,exp_0787,0.99,rule,117,INV-2026-0826
152,PROJECT_CODE,exact,exp_0787,0.99,rule,140,PC-ORBIT-518
172,COST_CENTER,exact,exp_0787,0.99,rule,166,CC-410
204,EMAIL,exact,exp_0787,0.99,rule,180,john.miller@corp.example
227,PHONE_NUMBER,exact,exp_0787,0.99,rule,212,+1-617-555-0142
20,PERSON,exact,exp_0788,0.64,gliner_heuristic,9,Daniel Chen
59,AMOUNT,exact,exp_0788,0.99,rule,53,$28.55
73,DATE,exact,exp_0788,0.99,rule,63,2026-04-05
93,VENDOR,exact,exp_0788,0.56,gliner_heuristic,79,Lyft Corporate
113,EMPLOYEE_ID,exact,exp_0788,0.99,rule,107,E-4787
136,INVOICE_ID,exact,exp_0788,0.99,rule,123,INV-2026-0827
154,CARD_LAST4,exact,exp_0788,0.99,rule,150,5587
186,EMAIL,exact,exp_0788,0.99,rule,162,daniel.chen@corp.example
209,PHONE_NUMBER,exact,exp_0788,0.99,rule,194,+1-408-555-0163
20,PERSON,exact,exp_0789,0.64,gliner_heuristic,9,Marcus Reed
72,AMOUNT,exact,exp_0789,0.99,rule,65,$420.00
84,AMOUNT,exact,exp_0789,0.99,rule,78,$21.00
96,AMOUNT,exact,exp_0789,0.99,rule,90,$31.15
110,DATE,exact,exp_0789,0.99,rule,100,2026-04-13
163,INVOICE_ID,exact,exp_0789,0.99,rule,150,INV-2026-0828
184,PROJECT_CODE,exact,exp_0789,0.99,rule,173,PC-NOVA-117
204,COST_CENTER,exact,exp_0789,0.99,rule,198,CC-612
224,EMPLOYEE_ID,exact,exp_0789,0.99,rule,218,E-4788
256,EMAIL,exact,exp_0789,0.99,rule,232,marcus.reed@corp.example
279,PHONE_NUMBER,exact,exp_0789,0.99,rule,264,+1-415-555-0186
140,VENDOR,false_positive,exp_0789,0.56,gliner_heuristic,114,vendor North Point Kitchen
21,PERSON,exact,exp_0790,0.64,gliner_heuristic,9,Ava Thompson
84,VENDOR,exact,exp_0790,0.56,gliner_heuristic,79,Figma
101,DATE,exact,exp_0790,0.99,rule,91,2026-04-13
132,AMOUNT,exact,exp_0790,0.99,rule,123,"$1,520.00"
155,INVOICE_ID,exact,exp_0790,0.99,rule,142,INV-2026-0829
176,PROJECT_CODE,exact,exp_0790,0.99,rule,165,PC-NOVA-117
196,COST_CENTER,exact,exp_0790,0.99,rule,190,CC-410
216,EMPLOYEE_ID,exact,exp_0790,0.99,rule,210,E-4789
249,EMAIL,exact,exp_0790,0.99,rule,224,ava.thompson@corp.example
272,PHONE_NUMBER,exact,exp_0790,0.99,rule,257,+1-646-555-0131
21,PERSON,exact,exp_0791,0.64,gliner_heuristic,9,Ava Thompson
69,DATE,exact,exp_0791,0.99,rule,59,2026-04-20
89,EMPLOYEE_ID,exact,exp_0791,0.99,rule,83,E-4790
110,VENDOR,exact,exp_0791,0.56,gliner_heuristic,98,Slate & Fork
126,AMOUNT,exact,exp_0791,0.99,rule,119,$362.15
156,CARD_LAST4,exact,exp_0791,0.99,rule,152,5590
222,PROJECT_CODE,exact,exp_0791,0.99,rule,208,PC-POLARIS-336
242,COST_CENTER,exact,exp_0791,0.99,rule,236,CC-410
265,INVOICE_ID,exact,exp_0791,0.99,rule,252,INV-2026-0830
311,EMAIL,exact,exp_0791,0.99,rule,286,ava.thompson@corp.example
330,PHONE_NUMBER,exact,exp_0791,0.99,rule,315,+1-646-555-0131
408,VENDOR,false_positive,exp_0791,0.56,gliner_heuristic,394,and invoice ID
19,PERSON,exact,exp_0792,0.64,gliner_heuristic,9,Priya Shah
58,AMOUNT,exact,exp_0792,0.99,rule,52,$28.55
72,DATE,exact,exp_0792,0.99,rule,62,2026-04-09
93,VENDOR,exact,exp_0792,0.56,gliner_heuristic,78,Metro Black Car
113,EMPLOYEE_ID,exact,exp_0792,0.99,rule,107,E-4791
136,INVOICE_ID,exact,exp_0792,0.99,rule,123,INV-2026-0831
154,CARD_LAST4,exact,exp_0792,0.99,rule,150,5591
185,EMAIL,exact,exp_0792,0.99,rule,162,priya.shah@corp.example
208,PHONE_NUMBER,exact,exp_0792,0.99,rule,193,+1-312-555-0191
19,PERSON,exact,exp_0793,0.64,gliner_heuristic,9,Priya Shah
67,DATE,exact,exp_0793,0.99,rule,57,2026-04-10
87,EMPLOYEE_ID,exact,exp_0793,0.99,rule,81,E-4792
108,VENDOR,exact,exp_0793,0.56,gliner_heuristic,96,Harbor Grill
124,AMOUNT,exact,exp_0793,0.99,rule,117,$482.15
154,CARD_LAST4,exact,exp_0793,0.99,rule,150,5592
221,PROJECT_CODE,exact,exp_0793,0.99,rule,209,PC-ALPHA-204
241,COST_CENTER,exact,exp_0793,0.99,rule,235,CC-612
264,INVOICE_ID,exact,exp_0793,0.99,rule,251,INV-2026-0832
308,EMAIL,exact,exp_0793,0.99,rule,285,priya.shah@corp.example
327,PHONE_NUMBER,exact,exp_0793,0.99,rule,312,+1-312-555-0191
19,PERSON,exact,exp_0794,0.64,gliner_heuristic,9,Noah Patel
49,VENDOR,exact,exp_0794,0.56,gliner_heuristic,33,Motel 6 Downtown
63,DATE,exact,exp_0794,0.99,rule,53,2026-04-02
112,AMOUNT,exact,exp_0794,0.99,rule,105,$701.25
132,EMPLOYEE_ID,exact,exp_0794,0.99,rule,126,E-4793
155,INVOICE_ID,exact,exp_0794,0.99,rule,142,INV-2026-0833
177,PROJECT_CODE,exact,exp_0794,0.99,rule,165,PC-ORBIT-518
197,COST_CENTER,exact,exp_0794,0.99,rule,191,CC-612
215,CARD_LAST4,exact,exp_0794,0.99,rule,211,5593
248,EMAIL,exact,exp_0794,0.99,rule,225,noah.patel@corp.example
267,PHONE_NUMBER,exact,exp_0794,0.99,rule,252,+1-202-555-0118
20,PERSON,exact,exp_0795,0.64,gliner_heuristic,9,Marcus Reed
49,DATE,exact,exp_0795,0.99,rule,39,2026-04-11
74,VENDOR,exact,exp_0795,0.56,gliner_heuristic,59,Alaska Airlines
95,AMOUNT,exact,exp_0795,0.99,rule,88,$820.00
115,EMPLOYEE_ID,exact,exp_0795,0.99,rule,109,E-4794
138,INVOICE_ID,exact,exp_0795,0.99,rule,125,INV-2026-0834
162,PROJECT_CODE,exact,exp_0795,0.99,rule,148,PC-POLARIS-336
182,COST_CENTER,exact,exp_0795,0.99,rule,176,CC-612
214,EMAIL,exact,exp_0795,0.99,rule,190,marcus.reed@corp.example
237,PHONE_NUMBER,exact,exp_0795,0.99,rule,222,+1-415-555-0186
20,PERSON,exact,exp_0796,0.64,gliner_heuristic,9,John Miller
60,AMOUNT,exact,exp_0796,0.99,rule,53,$119.90
74,DATE,exact,exp_0796,0.99,rule,64,2026-04-13
94,VENDOR,exact,exp_0796,0.56,gliner_heuristic,80,Lyft Corporate
114,EMPLOYEE_ID,exact,exp_0796,0.99,rule,108,E-4795
137,INVOICE_ID,exact,exp_0796,0.99,rule,124,INV-2026-0835
155,CARD_LAST4,exact,exp_0796,0.99,rule,151,5595
187,EMAIL,exact,exp_0796,0.99,rule,163,john.miller@corp.example
210,PHONE_NUMBER,exact,exp_0796,0.99,rule,195,+1-617-555-0142
21,PERSON,exact,exp_0797,0.64,gliner_heuristic,9,Sarah Brooks
73,AMOUNT,exact,exp_0797,0.99,rule,66,$420.00
85,AMOUNT,exact,exp_0797,0.99,rule,79,$21.00
97,AMOUNT,exact,exp_0797,0.99,rule,91,$31.15
111,DATE,exact,exp_0797,0.99,rule,101,2026-04-11
164,INVOICE_ID,exact,exp_0797,0.99,rule,151,INV-2026-0836
188,PROJECT_CODE,exact,exp_0797,0.99,rule,174,PC-POLARIS-336
208,COST_CENTER,exact,exp_0797,0.99,rule,202,CC-612
228,EMPLOYEE_ID,exact,exp_0797,0.99,rule,222,E-4796
261,EMAIL,exact,exp_0797,0.99,rule,236,sarah.brooks@corp.example
284,PHONE_NUMBER,exact,exp_0797,0.99,rule,269,+1-718-555-0152
141,VENDOR,false_positive,exp_0797,0.56,gliner_heuristic,115,vendor North Point Kitchen
20,PERSON,exact,exp_0798,0.64,gliner_heuristic,9,Daniel Chen
83,VENDOR,exact,exp_0798,0.56,gliner_heuristic,78,Figma
100,DATE,exact,exp_0798,0.99,rule,90,2026-04-13
131,AMOUNT,exact,exp_0798,0.99,rule,122,"$1,250.00"
154,INVOICE_ID,exact,exp_0798,0.99,rule,141,INV-2026-0837
176,PROJECT_CODE,exact,exp_0798,0.99,rule,164,PC-ORBIT-518
196,COST_CENTER,exact,exp_0798,0.99,rule,190,CC-730
216,EMPLOYEE_ID,exact,exp_0798,0.99,rule,210,E-4797
248,EMAIL,exact,exp_0798,0.99,rule,224,daniel.chen@corp.example
271,PHONE_NUMBER,exact,exp_0798,0.99,rule,256,+1-408-555-0163
21,PERSON,exact,exp_0799,0.64,gliner_heuristic,9,Elena Garcia
69,DATE,exact,exp_0799,0.99,rule,59,2026-04-16
89,EMPLOYEE_ID,exact,exp_0799,0.99,rule,83,E-4798
117,VENDOR,exact,exp_0799,0.56,gliner_heuristic,98,North Point Kitchen
133,AMOUNT,exact,exp_0799,0.99,rule,126,$362.15
163,CARD_LAST4,exact,exp_0799,0.99,rule,159,5598
227,PROJECT_CODE,exact,exp_0799,0.99,rule,215,PC-ORBIT-518
247,COST_CENTER,exact,exp_0799,0.99,rule,241,CC-410
270,INVOICE_ID,exact,exp_0799,0.99,rule,257,INV-2026-0838
316,EMAIL,exact,exp_0799,0.99,rule,291,elena.garcia@corp.example
335,PHONE_NUMBER,exact,exp_0799,0.99,rule,320,+1-206-555-0174
413,VENDOR,false_positive,exp_0799,0.56,gliner_heuristic,399,and invoice ID
21,PERSON,exact,exp_0800,0.64,gliner_heuristic,9,Elena Garcia
61,AMOUNT,exact,exp_0800,0.99,rule,54,$119.90
75,DATE,exact,exp_0800,0.99,rule,65,2026-04-17
96,VENDOR,exact,exp_0800,0.56,gliner_heuristic,81,Metro Black Car
116,EMPLOYEE_ID,exact,exp_0800,0.99,rule,110,E-4799
139,INVOICE_ID,exact,exp_0800,0.99,rule,126,INV-2026-0839
157,CARD_LAST4,exact,exp_0800,0.99,rule,153,5599
190,EMAIL,exact,exp_0800,0.99,rule,165,elena.garcia@corp.example
213,PHONE_NUMBER,exact,exp_0800,0.99,rule,198,+1-206-555-0174
21,PERSON,exact,exp_0801,0.64,gliner_heuristic,9,Ava Thompson
69,DATE,exact,exp_0801,0.99,rule,59,2026-04-18
89,EMPLOYEE_ID,exact,exp_0801,0.99,rule,83,E-4800
110,VENDOR,exact,exp_0801,0.56,gliner_heuristic,98,Harbor Grill
126,AMOUNT,exact,exp_0801,0.99,rule,119,$450.00
156,CARD_LAST4,exact,exp_0801,0.99,rule,152,5600
222,PROJECT_CODE,exact,exp_0801,0.99,rule,210,PC-ALPHA-204
242,COST_CENTER,exact,exp_0801,0.99,rule,236,CC-410
265,INVOICE_ID,exact,exp_0801,0.99,rule,252,INV-2026-0840
311,EMAIL,exact,exp_0801,0.99,rule,286,ava.thompson@corp.example
330,PHONE_NUMBER,exact,exp_0801,0.99,rule,315,+1-646-555-0131
20,PERSON,exact,exp_0802,0.64,gliner_heuristic,9,John Miller
53,VENDOR,exact,exp_0802,0.56,gliner_heuristic,34,Marriott Waterfront
67,DATE,exact,exp_0802,0.99,rule,57,2026-04-10
116,AMOUNT,exact,exp_0802,0.99,rule,109,$640.00
136,EMPLOYEE_ID,exact,exp_0802,0.99,rule,130,E-4801
159,INVOICE_ID,exact,exp_0802,0.99,rule,146,INV-2026-0841
183,PROJECT_CODE,exact,exp_0802,0.99,rule,169,PC-POLARIS-336
203,COST_CENTER,exact,exp_0802,0.99,rule,197,CC-730
221,CARD_LAST4,exact,exp_0802,0.99,rule,217,5601
255,EMAIL,exact,exp_0802,0.99,rule,231,john.miller@corp.example
